0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z
1390385480.439 296.058 203.28 1200 293.478 201.054 1200 290.03 199.971 1200 286.401 200.379 1204 283.611 202.172 1208 286.239 203.257 1204 289.578 203.837 1200 293.051 203.763 1200 313.539 205.207 1208 316.502 203.764 1216 320.242 203.517 1221 323.735 204.784 1229 325.959 207.103 1238 323.21 207.541 1225 319.767 207.262 1221 316.41 206.402 1212 298.143 192.775 1191 292.278 191.048 1187 285.607 190.636 1208 281.203 192.779 1212 278.371 195.885 1212 279.342 196.991 1212 282.565 194.794 1212 286.294 193.707 1208 291.842 194.263 1191 297.355 195.598 1191 313.437 194.33 1221 319.703 194.083 1225 326.679 195.313 1238 330.747 198.548 1252 332.822 202.062 1256 331.514 203.028 1261 328.855 200.157 1247 325.208 198.193 1234 319.389 197.339 1221 313.389 197.297 1221 300.77 203.258 1204 299.643 206.956 1204 297.409 209.907 1204 293.877 212.215 1200 294.225 215.989 1200 300.17 216.291 1204 304.476 216.779 1208 310.844 217.981 1216 312.339 214.477 1216 309.559 211.364 1212 308.462 207.963 1208 308.562 204.161 1208 288.762 225.695 1191 292.952 222.962 1191 297.783 221.244 1195 301.764 222.336 1204 305.945 222.163 1208 310.558 224.919 1221 314.373 228.514 1234 310.611 229.438 1225 306.35 229.687 1216 301.078 229.36 1204 295.909 228.628 1195 291.94 227.501 1191 291.188 225.391 1191 295.939 224.649 1191 301.412 225.128 1204 307.086 225.904 1212 311.996 227.714 1225 307.039 226.359 1216 301.407 225.578 1204 295.957 225.107 1191 274.577 203.402 1208 273.456 209.771 1216 273.157 215.903 1216 273.412 222.171 1221 274.449 228.353 1225 276.756 233.853 1229 280.479 238.137 1229 285.284 241.927 1229 291.409 245.021 1238 299.116 246.934 1247 307.144 247.012 1261 314.542 245.678 1280 320.886 242.897 1294 326.036 239.003 1522 329.669 233.964 1536 332.005 228.274 1536 333.783 222.354 1529 334.898 216.516 0 335.465 209.979 0 289.806 202.214 1200 319.92 205.697 1221 302.862 214.375 1204 299.133 190.201 1195 292.85 188.375 1195 284.881 187.962 1221 279.104 190.703 1221 275.81 194.238 1216 313.218 191.608 1225 319.913 191.371 1234 328.171 192.911 1256 333.399 197.005 0 335.781 200.984 0
1390385480.502 298.482 204.909 1195 295.971 202.636 1191 292.53 201.473 1195 288.886 201.671 1204 286.012 203.181 1204 288.578 204.473 1200 291.925 205.224 1195 295.427 205.292 1191 315.872 207.338 1208 318.851 205.99 1216 322.573 205.855 1216 325.999 207.099 1225 328.19 209.293 1238 325.473 209.782 1225 322.08 209.51 1216 318.735 208.597 1212 300.797 194.909 1187 295.1 192.914 1179 288.606 192.073 1208 284.114 193.793 1208 281.058 196.536 1208 281.914 197.756 1208 285.266 195.946 1208 289.06 195.187 1204 294.493 196.024 1179 299.886 197.584 1187 316.112 196.975 1225 322.178 196.745 1225 328.834 197.821 1238 332.824 200.807 1252 334.945 204.129 0 333.68 205.127 1256 331.065 202.528 1252 327.497 200.729 1238 321.931 199.917 1221 316.124 199.824 1221 303.248 205.13 1200 302.081 209.122 1200 299.822 212.324 1195 296.163 214.668 1195 296.416 218.503 1191 302.472 219.28 1200 306.935 219.917 1204 313.097 220.912 1216 314.576 217.389 1212 311.839 214.046 1208 310.857 210.309 1204 311.077 206.229 1204 290.734 227.612 1191 295.097 225.489 1191 299.988 224.229 1195 303.903 225.451 1204 308.004 225.359 1208 312.446 227.871 1221 316.169 231.1 1238 312.426 232.445 1229 308.212 232.953 1216 302.952 232.622 1204 297.737 231.576 1195 293.842 230.002 1195 293.076 227.614 1191 298.026 227.315 1191 303.486 228.049 1204 309.064 228.849 1212 313.923 230.494 1225 308.992 229.627 1208 303.391 228.909 1204 297.93 228.086 1191 276.314 203.449 1208 275.235 210.044 1208 274.993 216.414 1216 275.347 222.869 1212 276.542 229.093 1221 279.025 234.641 1221 282.748 239.031 1229 287.414 243.009 1234 293.301 246.287 1238 300.76 248.354 1247 308.464 248.446 1265 315.444 246.988 1280 321.458 244.195 1294 326.532 240.444 1542 330.371 235.556 1536 333.002 230.014 1536 335.054 224.164 1542 336.443 218.331 0 337.288 211.804 0 292.226 203.607 1191 322.222 207.933 1216 305.165 217.13 1204 301.928 192.383 1191 295.859 190.28 1187 288.143 189.364 1212 282.293 191.561 1216 278.764 194.677 1212 315.844 194.237 1221 322.291 194.018 1229 330.162 195.376 1252 335.329 199.175 0 337.786 202.952 0
1390385480.580 299.636 205.764 1191 297.082 203.569 1191 293.616 202.431 1191 289.918 202.524 1204 286.92 203.851 1204 289.62 205.143 1200 293.024 205.922 1191 296.552 206.055 1191 317.216 208.376 1208 320.212 207.195 1212 323.902 207.168 1216 327.304 208.377 1234 329.569 210.462 1238 326.827 210.866 1221 323.447 210.545 1216 320.109 209.62 1208 302.045 195.54 1187 296.414 193.49 1183 290.063 192.558 1204 285.553 194.128 1208 282.386 196.69 1204 283.117 197.931 1208 286.623 196.286 1204 290.506 195.66 1200 295.841 196.567 1179 301.159 198.166 1187 317.656 197.852 1221 323.504 197.657 1225 329.869 198.684 1238 333.806 201.548 1252 335.989 204.788 0 334.785 205.808 0 332.121 203.295 1252 328.584 201.571 1238 323.239 200.772 1221 317.624 200.636 1216 304.589 205.916 1200 303.463 209.952 1200 301.201 213.149 1195 297.391 215.426 1191 297.668 219.211 1191 304.079 220.029 1204 308.772 220.74 1208 314.934 221.814 1216 316.339 218.349 1216 313.432 214.941 1208 312.365 211.177 1204 312.531 207.076 1204 292.025 228.098 1191 296.5 225.875 1191 301.596 224.65 1200 305.607 225.881 1204 309.738 225.862 1212 314.236 228.44 1221 317.846 231.846 1238 314.121 233.78 1238 309.868 234.675 1221 304.45 234.436 1208 299.018 233.16 1200 295.06 231.142 1191 294.289 228.229 1191 299.477 227.718 1191 305.189 228.457 1204 310.896 229.389 1212 315.684 231.353 1234 310.701 231.212 1221 304.892 230.643 1204 299.202 229.532 1195 276.764 204.075 1208 275.768 210.678 1208 275.607 216.947 1212 276.12 223.301 1216 277.512 229.353 1221 280.13 234.752 1216 283.991 239.235 1225 288.792 243.365 1225 294.749 246.844 1229 302.354 249.004 1252 310.106 249.051 1265 316.95 247.35 1284 322.831 244.425 1294 327.816 240.594 1529 331.524 235.937 1536 334.114 230.661 1536 336.147 225.043 1536 337.475 219.458 0 338.273 213.174 0 293.296 204.407 1191 323.573 209.076 1216 306.727 217.957 1204 303.201 193.079 1195 297.203 190.917 1187 289.646 189.889 1212 283.798 191.895 1212 280.165 194.805 1208 317.325 195.148 1225 323.543 194.964 1225 331.115 196.264 1252 336.275 199.93 0 338.828 203.626 0
1390385480.627 299.433 205.27 1191 296.863 203.074 1187 293.384 201.966 1191 289.694 202.14 1195 286.734 203.57 1200 289.421 204.823 1195 292.832 205.546 1191 296.355 205.619 1191 316.899 207.618 1208 319.888 206.355 1208 323.58 206.25 1216 326.978 207.434 1225 329.204 209.533 1234 326.502 209.981 1221 323.142 209.712 1212 319.801 208.831 1204 301.753 195.405 1183 296.029 193.43 1183 289.583 192.603 1208 285.038 194.254 1204 281.883 196.893 1204 282.681 198.124 1208 286.157 196.401 1204 290.043 195.691 1204 295.466 196.514 1179 300.871 198.048 1179 317.135 197.461 1221 323.027 197.199 1221 329.45 198.177 1234 333.426 201.008 1243 335.624 204.24 0 334.403 205.247 1252 331.748 202.756 1238 328.211 201.057 1234 322.82 200.315 1216 317.174 200.255 1216 304.333 205.373 1195 303.254 209.407 1195 301.048 212.584 1191 297.308 214.864 1195 297.615 218.661 1191 304.043 219.438 1200 308.684 220.076 1204 314.815 220.991 1212 316.167 217.498 1208 313.272 214.195 1204 312.158 210.51 1200 312.271 206.418 1204 291.843 227.606 1187 296.385 225.386 1187 301.517 224.137 1195 305.581 225.325 1204 309.764 225.251 1208 314.296 227.71 1216 317.971 231.009 1234 314.226 232.913 1225 309.971 233.803 1216 304.528 233.613 1204 299.052 232.445 1200 295.014 230.544 1191 294.098 227.687 1187 299.395 227.184 1191 305.18 227.874 1204 310.947 228.703 1208 315.843 230.535 1225 310.793 230.39 1212 304.934 229.877 1200 299.15 228.856 1191 276.423 203.823 1204 275.467 210.48 1208 275.342 216.83 1212 275.871 223.274 1212 277.295 229.43 1216 280.005 234.899 1216 283.944 239.283 1225 288.826 243.276 1225 294.88 246.569 1229 302.507 248.59 1247 310.22 248.518 1265 317.009 246.782 1284 322.8 243.798 1289 327.693 239.917 1529 331.35 235.096 1536 333.863 229.682 1536 335.81 223.948 1536 337.047 218.288 0 337.752 211.944 0 293.09 204.001 1191 323.249 208.214 1212 306.619 217.288 1204 302.86 192.919 1187 296.769 190.839 1191 289.13 189.941 1212 283.272 192.046 1208 279.661 195.038 1208 316.795 194.762 1221 323.06 194.508 1225 330.685 195.747 1247 335.871 199.365 0 338.436 203.051 0
1390385480.689 299.159 205.132 1191 296.599 202.943 1187 293.149 201.865 1191 289.501 202.096 1200 286.607 203.587 1200 289.226 204.829 1195 292.602 205.522 1191 296.101 205.546 1191 316.61 207.261 1208 319.582 205.924 1208 323.25 205.746 1216 326.625 206.891 1229 328.811 208.984 1238 326.153 209.501 1225 322.822 209.294 1208 319.497 208.457 1204 301.441 195.275 1187 295.747 193.355 1179 289.321 192.601 1204 284.8 194.28 1204 281.684 196.952 1204 282.471 198.236 1208 285.902 196.471 1204 289.755 195.716 1200 295.174 196.476 1179 300.578 197.961 1183 316.726 197.112 1221 322.622 196.764 1221 329.06 197.664 1243 333.049 200.424 1256 335.245 203.619 0 334.059 204.684 0 331.399 202.237 1247 327.856 200.584 1234 322.451 199.916 1221 316.792 199.945 1216 304.026 205.202 1195 302.939 209.295 1195 300.732 212.542 1191 296.99 214.894 1191 297.304 218.749 1191 303.745 219.546 1200 308.334 220.121 1208 314.502 220.875 1212 315.841 217.312 1208 312.971 214.027 1208 311.855 210.31 1204 311.961 206.158 1204 291.361 227.717 1191 295.995 225.555 1187 301.162 224.324 1195 305.249 225.489 1204 309.478 225.35 1208 314.067 227.69 1216 317.861 230.86 1238 314.017 232.788 1234 309.725 233.685 1216 304.244 233.545 1208 298.752 232.459 1195 294.662 230.632 1191 293.548 227.785 1187 299.01 227.347 1191 304.845 228.022 1204 310.697 228.745 1208 315.809 230.435 1229 310.577 230.286 1212 304.642 229.818 1204 298.772 228.867 1191 276.169 203.892 1204 275.215 210.657 1208 275.103 217.113 1208 275.611 223.655 1212 277.021 229.913 1221 279.743 235.458 1225 283.683 239.83 1225 288.56 243.781 1225 294.622 246.987 1229 302.232 248.912 1247 309.89 248.747 1261 316.651 246.936 1280 322.412 243.856 1294 327.274 239.882 1536 330.933 234.915 1536 333.463 229.363 1529 335.403 223.5 1536 336.644 217.714 0 337.344 211.24 0 292.868 203.94 1191 322.919 207.757 1212 306.302 217.258 1204 302.546 192.746 1191 296.482 190.724 1187 288.879 189.909 1212 283.07 192.048 1208 279.504 195.074 1208 316.374 194.389 1221 322.649 194.045 1225 330.274 195.189 1252 335.445 198.714 0 337.999 202.36 0
1390385480.752 297.361 205.337 1195 294.744 203.303 1191 291.339 202.386 1195 287.77 202.788 1204 284.997 204.421 1204 287.615 205.481 1200 290.94 206 1200 294.37 205.874 1191 314.879 206.719 1208 317.786 205.303 1212 321.378 204.983 1216 324.738 206.002 1221 326.96 208.03 1229 324.346 208.591 1221 321.056 208.487 1216 317.763 207.792 1212 299.319 195.112 1183 293.676 193.487 1183 287.355 193.108 1208 282.997 194.995 1208 280.074 197.798 1208 280.822 199.089 1208 284.146 197.134 1208 287.91 196.176 1208 293.258 196.658 1179 298.625 197.883 1183 314.571 196.256 1221 320.403 195.723 1225 326.837 196.473 1234 330.873 199.108 1247 333.131 202.232 1252 332.059 203.393 1252 329.288 200.971 1247 325.69 199.402 1229 320.278 198.903 1221 314.641 199.138 1212 302.197 205.114 1200 301.194 209.103 1200 299.046 212.299 1191 295.324 214.72 1195 295.752 218.527 1191 302.3 219.035 1200 306.859 219.416 1204 313.236 220.001 1216 314.468 216.416 1212 311.453 213.33 1208 310.184 209.795 1204 310.129 205.758 1208 289.906 227.628 1191 294.576 225.139 1191 299.807 223.665 1195 304.006 224.662 1204 308.333 224.363 1208 313.2 226.601 1221 317.278 229.78 1243 313.292 231.895 1234 308.91 232.93 1216 303.285 232.993 1208 297.68 232.15 1200 293.437 230.496 1191 291.927 227.568 1191 297.632 226.8 1191 303.688 227.236 1204 309.829 227.766 1212 315.354 229.424 1234 309.762 229.506 1212 303.544 229.244 1204 297.414 228.513 1191 274.798 205.492 1208 273.968 212.175 1212 273.972 218.448 1216 274.578 224.826 1221 276.063 230.969 1221 278.81 236.37 1229 282.829 240.62 1229 287.825 244.396 1234 294.02 247.398 1238 301.756 249.042 1247 309.496 248.646 1265 316.328 246.627 1280 322.12 243.336 1299 326.883 239.123 1536 330.296 234.056 1536 332.59 228.437 1536 334.269 222.548 1529 335.254 216.785 0 335.687 210.328 0 291.142 204.449 1195 321.113 206.988 1216 304.805 216.718 1204 300.322 192.563 1191 294.284 190.844 1187 286.783 190.462 1212 281.191 192.869 1212 277.848 196.047 1208 314.146 193.576 1221 320.382 193.03 1229 328.009 193.993 1247 333.2 197.352 1275 335.809 200.912 0
1390385480.798 295.875 205.295 1195 293.195 203.352 1195 289.783 202.545 1195 286.225 203.048 1204 283.491 204.765 1204 286.179 205.694 1204 289.508 206.095 1200 292.916 205.872 1195 313.358 206.184 1208 316.231 204.737 1212 319.8 204.35 1216 323.187 205.294 1221 325.49 207.273 1229 322.859 207.834 1221 319.563 207.772 1216 316.273 207.158 1212 297.499 194.636 1183 291.815 193.188 1187 285.491 193.045 1208 281.252 195.161 1208 278.494 198.135 1208 279.288 199.343 1208 282.521 197.207 1208 286.212 196.086 1208 291.543 196.398 1191 296.908 197.456 1187 312.786 195.356 1221 318.624 194.707 1229 325.11 195.364 1234 329.189 198.018 1247 331.472 201.19 1256 330.413 202.33 1252 327.59 199.865 1243 323.964 198.318 1229 318.53 197.915 1225 312.884 198.267 1212 300.665 204.802 1200 299.774 208.751 1195 297.692 211.91 1195 293.99 214.363 1200 294.489 218.126 1191 301.095 218.347 1200 305.679 218.606 1204 312.192 219.171 1216 313.308 215.583 1212 310.145 212.628 1208 308.762 209.211 1208 308.605 205.237 1208 289.02 227.512 1191 293.542 224.599 1191 298.77 222.838 1195 303.02 223.711 1204 307.372 223.309 1208 312.396 225.589 1221 316.534 228.948 1234 312.62 231.419 1229 308.225 232.742 1221 302.52 233.011 1212 296.837 232.26 1200 292.543 230.552 1195 290.986 227.382 1191 296.626 226.165 1191 302.786 226.368 1204 309.056 226.821 1212 314.616 228.633 1225 309.013 229.163 1212 302.66 229.138 1204 296.425 228.487 1195 273.737 206.444 1208 273.056 213.073 1216 273.202 219.191 1216 273.956 225.408 1221 275.555 231.397 1225 278.305 236.636 1229 282.348 240.835 1234 287.391 244.574 1234 293.63 247.558 1238 301.474 249.071 1252 309.295 248.469 1265 316.13 246.183 1284 321.878 242.662 1289 326.511 238.229 1536 329.683 233.16 1536 331.755 227.58 1536 333.234 221.745 1536 334.01 216.078 0 334.227 209.675 0 289.646 204.583 1200 319.595 206.325 1216 303.574 216.092 1204 298.409 192.069 1187 292.315 190.536 1191 284.771 190.435 1216 279.292 193.14 1216 276.126 196.518 1212 312.316 192.695 1225 318.565 192.024 1234 326.28 192.879 1243 331.552 196.262 1265 334.193 199.876 0
1390385480.861 294.632 205.574 1200 291.922 203.759 1200 288.554 203.071 1204 285.067 203.697 1204 282.423 205.52 1208 285.154 206.275 1208 288.423 206.537 1204 291.748 206.216 1200 312.086 205.96 1212 314.888 204.487 1212 318.392 204.034 1221 321.777 204.914 1225 324.163 206.86 1229 321.516 207.4 1225 318.234 207.369 1221 314.981 206.841 1212 295.906 194.481 1187 290.341 193.25 1195 284.201 193.394 1212 280.152 195.668 1212 277.582 198.732 1208 278.34 199.935 1208 281.47 197.654 1212 285.068 196.387 1208 290.248 196.496 1200 295.488 197.358 1191 311.13 194.729 1221 316.855 193.973 1234 323.293 194.564 1234 327.411 197.174 1252 329.777 200.325 1256 328.806 201.55 1252 325.845 199.053 1238 322.157 197.536 1234 316.752 197.218 1225 311.187 197.682 1221 299.357 204.85 1204 298.52 208.67 1200 296.484 211.766 1200 292.876 214.308 1204 293.485 217.996 1200 300.019 217.875 1204 304.535 218.007 1208 311.221 218.606 1216 312.278 215.027 1216 309.017 212.175 1212 307.524 208.917 1208 307.227 205.077 1208 288.523 227.788 1200 292.781 224.376 1191 297.886 222.276 1195 302.147 222.996 1204 306.477 222.502 1208 311.68 224.873 1221 315.935 228.487 1234 312.07 231.093 1229 307.685 232.547 1221 301.983 232.969 1208 296.335 232.372 1204 292.04 230.761 1200 290.432 227.524 1200 295.886 225.839 1191 302.031 225.775 1204 308.368 226.167 1216 313.992 228.153 1225 308.381 228.867 1216 301.982 228.998 1204 295.762 228.524 1195 273.376 207.878 1212 272.75 214.368 1221 272.919 220.268 1225 273.732 226.306 1225 275.348 232.176 1229 278.035 237.322 1234 282.09 241.524 1238 287.205 245.215 1243 293.53 248.15 1243 301.473 249.516 1252 309.466 248.79 1265 316.472 246.369 1280 322.355 242.689 1294 326.962 238.046 1529 329.926 232.933 1536 331.75 227.312 1536 332.973 221.462 1536 333.486 215.822 1314 333.428 209.475 1324 288.49 205.081 1204 318.255 205.983 1221 302.49 215.72 1204 296.725 191.916 1191 290.721 190.607 1195 283.341 190.839 1221 278.076 193.758 1216 275.114 197.248 1212 310.605 192.103 1225 316.762 191.313 1238 324.445 192.083 1243 329.755 195.4 1256 332.483 198.979 0
1390385480.939 294.215 205.513 1208 291.469 203.594 1204 288.075 202.855 1208 284.627 203.651 1212 282.082 205.765 1216 284.799 206.518 1212 288.054 206.745 1208 291.359 206.324 1208 311.657 205.662 1212 314.405 203.981 1221 317.923 203.369 1225 321.356 204.311 1229 323.688 206.45 1234 321.112 207.096 1229 317.824 207.134 1225 314.554 206.605 1221 295.376 194.155 1191 289.554 193.035 1204 283.113 193.414 1216 279.019 196.011 1221 276.522 199.382 1216 277.456 200.557 1216 280.534 197.973 1221 284.149 196.465 1216 289.559 196.409 1204 295.012 197.189 1204 310.291 194.177 1225 316.198 193.346 1238 322.94 193.998 1243 327.134 196.807 1252 329.526 200.11 1256 328.475 201.377 1256 325.487 198.694 1247 321.766 197.045 1238 316.119 196.729 1234 310.415 197.287 1225 298.944 204.908 1208 298.188 208.679 1208 296.257 211.788 1204 292.967 214.37 1204 293.771 218.157 1204 300.048 217.841 1208 304.243 217.902 1212 310.758 218.441 1221 311.861 214.734 1221 308.709 211.941 1216 307.139 208.761 1212 306.703 205.011 1212 288.93 228.135 1204 293.146 224.952 1200 298.019 222.782 1200 302.191 223.476 1208 306.377 222.868 1216 311.476 225.119 1225 315.891 228.373 1238 311.904 229.742 1229 307.573 230.34 1221 302.317 230.509 1212 297.082 230.351 1208 292.744 229.71 1204 291.014 227.575 1204 296.306 226.356 1200 302.139 226.313 1208 308.182 226.481 1221 313.746 227.82 1234 308.221 226.982 1221 302.189 226.737 1208 296.321 226.836 1200 272.938 208.257 1221 272.38 214.866 1225 272.529 221.03 1234 273.252 227.359 1234 274.803 233.553 1247 277.65 238.88 1252 281.99 242.826 1247 287.436 246.076 1247 294.115 248.469 1247 302.158 249.508 1256 310.229 248.792 1270 317.477 246.721 1284 323.524 243.286 1299 328.154 238.767 1515 330.958 233.359 1536 332.407 227.392 1536 333.307 221.265 1536 333.557 215.352 0 333.249 208.796 0 288.085 205.121 1208 317.815 205.576 1225 302.327 215.647 1208 296.063 191.466 1195 289.784 190.282 1200 282.054 190.804 1229 276.719 194.134 1225 273.833 197.971 1225 309.793 191.453 1229 316.153 190.582 1243 324.194 191.427 1247 329.598 194.977 1256 332.343 198.713 0
1390385481.2 294.288 205.206 1208 291.539 203.337 1208 288.146 202.645 1212 284.706 203.48 1212 282.181 205.633 1216 284.941 206.279 1216 288.189 206.435 1208 291.467 205.991 1208 311.565 205.26 1221 314.295 203.61 1225 317.814 203.016 1225 321.268 203.963 1234 323.646 206.109 1238 321.021 206.679 1234 317.708 206.672 1225 314.444 206.153 1225 295.324 193.958 1195 289.521 192.934 1204 283.129 193.427 1221 279.117 196.101 1221 276.717 199.517 1221 277.683 200.601 1221 280.678 197.961 1225 284.233 196.395 1221 289.591 196.267 1212 294.998 196.963 1200 310.158 193.884 1225 316.064 193.087 1238 322.829 193.792 1243 327.044 196.661 1256 329.426 200.003 1261 328.34 201.209 1261 325.346 198.467 1252 321.608 196.781 1238 315.948 196.436 1229 310.253 196.958 1225 298.937 204.5 1208 298.18 208.105 1208 296.255 211.058 1208 293.037 213.602 1208 293.841 217.279 1204 299.949 216.745 1208 304.103 216.783 1212 310.639 217.51 1221 311.741 213.896 1221 308.616 211.18 1221 307.056 208.17 1221 306.614 204.573 1216 289.391 227.623 1204 293.285 224.024 1204 298.016 221.604 1204 302.156 222.225 1208 306.318 221.646 1216 311.39 224.112 1225 315.631 227.729 1238 311.852 229.16 1234 307.598 229.862 1221 302.346 230.084 1216 297.151 229.926 1208 292.937 229.223 1204 291.56 226.972 1204 296.442 225.356 1200 302.145 225.152 1208 308.079 225.431 1221 313.354 227.11 1234 308.1 226.421 1221 302.196 226.231 1208 296.494 226.333 1200 273.586 208.401 1225 272.986 214.801 1234 273.096 220.761 1229 273.808 226.908 1238 275.31 232.975 1243 278.027 238.239 1252 282.254 242.199 1247 287.635 245.466 1247 294.28 247.906 1243 302.339 248.973 1256 310.51 248.248 1270 317.861 246.162 1284 323.979 242.69 1299 328.601 238.115 1529 331.336 232.749 1536 332.711 226.851 1536 333.55 220.808 1542 333.718 215.016 0 333.323 208.604 0 288.182 204.876 1212 317.72 205.183 1225 302.273 214.757 1208 295.964 191.319 1195 289.695 190.234 1204 282.003 190.891 1234 276.751 194.325 1225 273.964 198.219 1225 309.685 191.215 1234 316.051 190.378 1243 324.128 191.283 1252 329.551 194.903 1261 332.28 198.678 0
1390385481.48 294.295 205.053 1208 291.536 203.192 1208 288.121 202.515 1212 284.665 203.353 1216 282.149 205.494 1221 284.881 206.146 1216 288.143 206.295 1212 291.45 205.844 1208 311.679 205.037 1221 314.434 203.362 1225 317.987 202.748 1229 321.471 203.672 1234 323.87 205.793 1238 321.223 206.388 1234 317.882 206.405 1225 314.582 205.91 1225 295.326 194.091 1200 289.525 193.076 1204 283.126 193.558 1221 279.094 196.182 1221 276.682 199.558 1221 277.639 200.652 1221 280.619 198.054 1221 284.173 196.511 1221 289.547 196.381 1208 294.98 197.065 1204 310.261 193.929 1225 316.232 193.095 1238 323.069 193.743 1247 327.346 196.546 1252 329.764 199.838 1261 328.688 201.047 1261 325.665 198.363 1247 321.871 196.722 1238 316.15 196.417 1234 310.379 196.973 1225 298.92 204.353 1208 298.127 207.971 1212 296.173 210.942 1208 292.895 213.512 1208 293.654 217.182 1204 299.772 216.724 1208 303.995 216.744 1212 310.632 217.377 1225 311.739 213.765 1221 308.603 211.065 1221 307.071 208.036 1221 306.667 204.409 1216 289.074 227.515 1204 293.033 223.951 1200 297.806 221.577 1204 301.994 222.192 1208 306.235 221.595 1216 311.382 223.995 1225 315.723 227.547 1238 311.874 229.106 1234 307.549 229.9 1221 302.147 230.169 1212 296.843 229.996 1208 292.622 229.222 1204 291.211 226.9 1204 296.184 225.288 1200 301.974 225.085 1208 308.033 225.329 1221 313.478 226.971 1234 308.063 226.452 1221 302.027 226.326 1208 296.222 226.396 1200 273.608 208.186 1225 272.984 214.568 1234 273.107 220.515 1229 273.835 226.646 1238 275.349 232.715 1243 278.066 238.001 1252 282.231 241.974 1247 287.526 245.274 1252 294.098 247.737 1243 302.118 248.822 1256 310.296 248.087 1270 317.68 245.984 1284 323.84 242.484 1294 328.531 237.905 1529 331.396 232.493 1536 332.9 226.553 1536 333.827 220.466 1542 334.075 214.622 0 333.745 208.156 0 288.155 204.737 1212 317.891 204.914 1225 302.183 214.664 1208 295.995 191.462 1200 289.731 190.386 1204 282.048 191.026 1229 276.785 194.396 1225 273.984 198.245 1225 309.773 191.277 1234 316.206 190.401 1243 324.341 191.239 1247 329.805 194.775 1261 332.565 198.495 0
